0,0,0,1
0.001
0.04079482,0.04033384,0.2
0.04079482,0.04033384,0.2
0.03733763,0.03226709,0.2
0.0364157,0.02973181,0.2
0.03272804,0.02373935,0.2
0.02719655,0.01613354,0.2
0.0209736,0.008066762,0.2
0.01221539,0.000460952,0.2
0.004609592,-0.003687664,0.2
-0.003687663,-0.005992458,0.2
-0.01152395,-0.005070541,0.2
-0.01521163,-0.001382877,0.2
-0.01820785,0.004609589,0.2
-0.02166504,0.01382875,0.2
-0.02512223,0.02673559,0.2
-0.02650511,0.03687667,0.2
-0.02650511,0.04402152,0.2
-0.02512223,0.05024445,0.2
-0.01936024,0.0585417,0.2
-0.01244587,0.06292081,0.2
-0.002304796,0.06591704,0.2
0.009219157,0.06753039,0.2
0.02143455,0.0684523,0.2
0.03272804,0.0684523,0.2
0.04148624,0.066378,0.2
0.04586536,0.06338176,0.2
0.04863109,0.05992457,0.2
0.05024445,0.055315,0.2
0.05093588,0.04840062,0.2
0.05093588,0.04586535,0.2
0.05093588,0.03918146,0.2
0.05093588,0.03480235,0.2
0.05047493,0.03134516,0.2
0.04955302,0.02834894,0.2
0.04886157,0.02604414,0.2
0.04817014,0.02281743,0.2
0.04747869,0.02028216,0.2
0.04724821,0.01751641,0.2
0.04701774,0.01152395,0.2
0.04724821,0.007144859,0.2
0.04909205,0.001613353,0.2
0.05162733,-0.003918147,0.2
0.05508452,-0.008988688,0.2
0.05992458,-0.01405923,0.2
0.06499512,-0.01751642,0.2
0.07006567,-0.01843834,0.2
0.07582764,-0.01912977,0.2
0.08158961,-0.01751642,0.2
0.08735161,-0.01359827,0.2
0.09103927,-0.008758205,0.2
0.0949574,-0.000230476,0.2
0.09634029,0.005761976,0.2
0.09657077,0.011063,0.2
0.09610982,0.01590306,0.2
0.093805,0.02051265,0.2
0.09057829,0.02396983,0.2
0.08596873,0.02650511,0.2
0.08228107,0.02765749,0.2
0.07905435,0.02765749,0.2
0.07467524,0.02719654,0.2
0.06822181,0.02396983,0.2
0.06430367,0.0209736,0.2
0.06015506,0.01636402,0.2
0.0573893,0.01175443,0.2
0.055315,0.006683894,0.2
0.05301021,-0.0004609589,0.2
0.05231876,-0.005761976,0.2
0.05208829,-0.01037156,0.2
0.05208829,-0.01498115,0.2
0.05254924,-0.0165945,0.2
0.05277973,-0.01820785,0.2
0.05347116,-0.01959073,0.2
0.05462357,-0.02120408,0.2
0.05531499,-0.02235647,0.2
0.0564674,-0.02327839,0.2
0.05692835,-0.02373935,0.2
0.05715883,-0.02373935,0.2
0.05761977,-0.02373935,0.2
0.05785025,-0.02373935,0.2
0.05785025,-0.02373935,0.2
0.05785025,-0.02373935,0.2
0.05831123,-0.02373935,0.2
0.05831123,-0.02373935,0.2
0.05831123,-0.02373935,0.2
0.05831123,-0.02373935,0.2
0.05831123,-0.02373935,0.2
